5.124576271186441545e+01,-1.021186440677966800e+01,3.936440677966101021e+01
5.776095617529881565e+01,-1.398406374502002336e+00,4.243824701195218552e+01
5.244518272425250416e+01,1.205980066445192733e+00,4.974086378737541736e+01
4.699029126213591212e+01,-3.873786407766999673e+00,5.324271844660194120e+01
3.633429394812679902e+01,-5.406340057636882079e+00,5.043515850144092383e+01
4.541463414634145579e+01,-7.082926829268288316e+00,5.710243902439023600e+01
4.177173913043478137e+01,-1.399456521739129755e+01,5.478804347826087451e+01
3.825000000000000000e+01,-2.456770833333332860e+01,5.190625000000000000e+01
3.077500000000000568e+01,-2.703000000000000114e+01,5.415999999999999659e+01
4.024705882352941444e+01,-2.165294117647059124e+01,6.138823529411763502e+01
3.812465373961219939e+01,-1.163434903047091495e+01,6.692797783933517053e+01
2.908799999999999386e+01,-1.046133333333332871e+01,5.857333333333332348e+01
2.611324786324786373e+01,-8.848290598290603270e+00,5.206837606837606813e+01
2.911481481481482092e+01,-1.137407407407407334e+01,6.841111111111109722e+01
3.053947368421052033e+01,-2.332894736842105488e+01,6.917763157894736992e+01
2.318867924528301216e+01,-2.722641509433962881e+01,6.094339622641510346e+01
1.688571428571428612e+01,-2.872571428571428953e+01,6.747428571428571331e+01
2.321195652173912549e+01,-1.811956521739129755e+01,7.437500000000000000e+01
1.780338983050847901e+01,-1.234237288135592792e+01,6.936949152542374009e+01
1.203543307086614789e+01,-1.882677165354330384e+01,7.762598425196850371e+01
9.255639097744364108e+00,-3.021052631578947967e+01,7.441353383458647386e+01
5.406504065040650175e+00,-4.166260162601625439e+01,6.797154471544715193e+01
2.867021276595750123e+00,-2.951595744680851396e+01,7.090957446808511122e+01
3.689759036144579341e+00,-2.062349397590361377e+01,6.553012048192772454e+01
5.492957746478879244e+00,-1.116197183098591950e+01,6.695422535211267245e+01
4.826700898587930055e+00,-1.373555840821566676e+01,5.246341463414634632e+01
5.571428571428569398e+00,-2.841528239202658312e+01,6.018272425249168123e+01
5.558922558922560597e+00,-3.704377104377104502e+01,5.544444444444445708e+01
1.223931623931623847e+01,-4.220940170940170333e+01,6.141880341880340666e+01
1.536249999999999716e+01,-3.956250000000000000e+01,5.041875000000000284e+01
7.094808126410839577e+00,-2.808126410835214415e+01,4.952595936794583054e+01
1.188174273858921026e+01,-1.664315352697094852e+01,4.537759336099584573e+01
1.579054054054054745e+01,-3.113851351351351582e+01,4.260472972972972627e+01
5.420403587443942683e+00,3.342488789237668811e+01,-6.484304932735426519e+00
7.483957219251337278e+00,4.356417112299465089e+01,1.407754010695185798e+00
4.983367983367983811e+00,3.776923076923077360e+01,1.215592515592516065e+01
7.681050656660417530e+00,4.194934333958724437e+01,1.055722326454034032e+01
4.401294498381872700e+00,2.807119741100322585e+01,1.798381877022653441e+01
6.614213197969547764e+00,3.444923857868019468e+01,2.116497461928933888e+01
5.710359408033824025e+00,2.744820295983086567e+01,2.509302325581394655e+01
6.103585657370516060e+00,2.065338645418327701e+01,3.005577689243027351e+01
4.390756302521012344e+00,1.322689075630250954e+01,2.783613445378151141e+01
5.411255411255410763e+00,1.095670995670994330e+01,3.450216450216450426e+01
4.990458015267179803e+00,3.116412213740460402e+00,3.939694656488549640e+01
4.676767676767681792e+00,-5.247474747474754508e+00,3.249494949494949481e+01
6.033123028391173648e+00,-8.194006309148264222e+00,4.194164037854889671e+01
6.349005424954796695e+00,-1.783363471971067327e+01,4.088245931283906032e+01
4.279792746113983526e+00,-1.465803108808290744e+01,3.241968911917098239e+01
3.511904761904759198e+00,-2.345535714285713880e+01,3.413095238095237960e+01
4.780898876404492626e+00,-2.885955056179774658e+01,3.091573033707865648e+01
5.036549707602333115e+00,-3.265058479532163460e+01,4.218859649122806843e+01
1.126807228915662051e+01,-2.698493975903613773e+01,3.974698795180722755e+01
4.685714285714283278e+00,-3.549523809523809348e+01,3.100317460317459961e+01
4.587301587301581662e+00,-4.314484126984126533e+01,2.871626984126983473e+01
6.773761713520755734e+00,-4.840696117804552046e+01,3.210709504685408433e+01
5.315992292870902247e+00,-5.167437379576108469e+01,1.746628131021194008e+01
1.113659359190556586e+01,-5.230691399662731556e+01,6.854974704890381076e+00
1.614381270903010090e+01,-4.717725752508361836e+01,1.210702341137121607e+00
4.260722347629797468e+01,-7.155756207674940583e+00,1.530699774266365409e+01
4.612857142857143344e+01,-1.344285714285713595e+01,1.783061224489796359e+01
5.432730560578661994e+01,-1.144303797468354844e+01,1.306690777576854146e+01
6.240740740740741899e+01,-6.343915343915341509e+00,1.117989417989417689e+01
6.491422121896161457e+01,-1.257110609480812968e+01,1.761173814898420176e+01
6.004444444444445139e+01,-5.755555555555559977e+00,2.120740740740740193e+01
6.507555555555555316e+01,-1.356444444444444741e+01,2.515333333333333599e+01
6.310818713450291284e+01,-9.345029239766077467e+00,3.331871345029239251e+01
5.355617977528089568e+01,-9.943820224719104317e+00,3.157865168539325396e+01
4.969736842105263008e+01,-1.457236842105263008e+01,3.897368421052631504e+01
5.936885245901638086e+01,-1.031967213114754145e+01,4.202049180327868783e+01
5.643478260869565588e+01,-1.935144927536231307e+01,4.013043478260870245e+01
5.755947136563875688e+01,-1.762114537444934115e+01,4.865638766519823832e+01
4.390140845070422415e+01,-1.821126760563380742e+01,4.370422535211267245e+01
5.233898305084744607e+01,-1.500000000000000000e+01,5.422457627118643586e+01
4.173529411764707220e+01,-2.339705882352940591e+01,5.227941176470588402e+01
4.866298342541435318e+01,-1.955248618784530379e+01,5.937016574585635453e+01
5.151136363636362603e+01,-2.649621212121212466e+01,5.231818181818181301e+01
4.488275862068965694e+01,-3.174482758620689538e+01,4.814137931034483131e+01
4.705685618729097541e+01,-2.702675585284281112e+01,6.392976588628761192e+01
4.048148148148149517e+01,-3.001234567901234129e+01,6.517283950617283494e+01
3.357851239669420806e+01,-2.842148760330579194e+01,5.784297520661158387e+01
3.477777777777777146e+01,-3.029292929292928704e+01,6.983333333333334281e+01
4.099622641509432697e+01,-3.667547169811321339e+01,5.811698113207546612e+01
2.833944954128440941e+01,-3.572018348623852546e+01,6.340825688073394417e+01
2.524475524475523969e+01,-3.065034965034965353e+01,7.264335664335663978e+01
2.375652173913043441e+01,-2.984347826086955990e+01,6.446086956521739353e+01
1.338582677165354085e+01,-3.387401574803149629e+01,7.048818897637795544e+01
1.908994708994708844e+01,-3.335449735449735442e+01,7.639153439153437830e+01
1.040358744394619350e+01,-3.722869955156950539e+01,7.813901345291480993e+01
4.163636363636362603e+01,-3.591558441558441928e+01,4.399675324675324362e+01
4.930592734225621143e+01,-3.893116634799234532e+01,5.231739961759082291e+01
4.676528117359413272e+01,-2.838141809290954143e+01,3.994376528117359726e+01
5.694174757281552957e+01,-2.174110032362459322e+01,3.911650485436892666e+01
5.585416666666665719e+01,-2.930729166666667140e+01,4.869270833333332860e+01
5.855316455696203093e+01,-4.002531645569619911e+01,5.030632911392405049e+01
5.520965692503176570e+01,-4.757052096569250921e+01,3.755400254129605742e+01
6.364010989010989761e+01,-3.711813186813186860e+01,4.019780219780220420e+01
6.413836477987422313e+01,-2.592243186582808789e+01,4.379454926624737254e+01
6.433985330073349473e+01,-2.352811735941320137e+01,2.783007334963325263e+01
6.206088992974238749e+01,-3.099297423887587399e+01,3.335128805620608716e+01
6.345150501672242171e+01,-4.698494983277592496e+01,3.060367892976589133e+01
6.438049940546969196e+01,-4.617360285374553541e+01,2.376099881093935551e+01
5.606716417910448058e+01,-3.769776119402985159e+01,2.526865671641790811e+01
5.104316546762589724e+01,-3.676498800959232938e+01,2.904316546762589724e+01
4.966498316498316967e+01,-3.125757575757575069e+01,2.342087542087541863e+01
6.004429301533218677e+01,-2.176660988074957004e+01,2.097955706984667756e+01
5.151468531468532319e+01,-2.362377622377621833e+01,1.911888111888112007e+01
4.138181818181817562e+01,-2.337090909090909463e+01,2.031454545454545269e+01
3.941129032258064058e+01,-3.379569892473118387e+01,2.020430107526881613e+01
3.849832775919733763e+01,-3.926755852842809702e+01,4.740802675585284476e+01
3.225838926174498056e+01,-4.644463087248321642e+01,4.116107382550335103e+01
3.640421052631577936e+01,-4.554947368421052545e+01,5.059578947368420643e+01
2.747975708502023906e+01,-4.009919028340081582e+01,5.985829959514168763e+01
2.104524886877828749e+01,-4.361085972850678161e+01,7.063348416289593956e+01
1.492739273927392674e+01,-4.965346534653465937e+01,7.563696369636963368e+01
1.759848484848484418e+01,-5.559595959595959869e+01,6.720454545454546746e+01
2.713279678068410306e+01,-4.738430583501005344e+01,7.169014084507043094e+01
4.008924485125857018e+01,-4.444622425629290774e+01,6.254004576659039571e+01
3.585747126436780263e+01,-5.252643678160919194e+01,6.292873563218390132e+01
3.044736842105263008e+01,-5.585789473684209838e+01,6.731842105263157805e+01
2.192620865139949160e+01,-6.086005089058524220e+01,6.761577608142494000e+01
1.371180555555555713e+01,-6.808159722222222854e+01,6.476736111111111427e+01
2.966743119266054407e+01,-6.466284403669725123e+01,5.991055045871559059e+01
2.893230769230768828e+01,-5.507999999999999829e+01,5.142769230769231115e+01
3.000574712643678765e+01,-6.229693486590038276e+01,4.900383141762452510e+01
2.046231155778895072e+01,-6.858793969849246253e+01,5.592713567839194866e+01
1.562630480167014468e+01,-7.568475991649269474e+01,5.427348643006263273e+01
2.285390428211586311e+01,-7.911083123425692065e+01,5.042569269521411002e+01
2.664388489208633359e+01,-7.338129496402876839e+01,4.509712230215826878e+01
2.560479041916167375e+01,-6.524251497005988654e+01,3.926347305389221276e+01
2.943192488262910445e+01,-6.982159624413145593e+01,2.983333333333332860e+01
2.832661290322580783e+01,-8.246774193548387188e+01,3.672983870967742348e+01
2.099358974358973740e+01,-8.541025641025640880e+01,4.432051282051281760e+01
1.690123456790124123e+01,-7.940123456790124123e+01,4.056790123456789843e+01
1.085579937304075315e+01,-8.779937304075235716e+01,4.095924764890281722e+01
1.288055555555555998e+01,-9.124722222222222001e+01,3.337500000000000000e+01
2.407941176470588118e+01,-8.502352941176471290e+01,2.450588235294117112e+01
2.952922077922077904e+01,-8.068831168831168554e+01,2.620129870129869687e+01
4.107191780821918314e+01,-4.632191780821918314e+01,4.303253424657533799e+01
3.588503253796096715e+01,-5.507809110629067106e+01,4.433622559652928885e+01
4.104393305439330675e+01,-5.690167364016735974e+01,5.504393305439330675e+01
4.995454545454546746e+01,-5.956493506493507084e+01,5.130735930735930594e+01
5.324869565217392164e+01,-5.006782608695651504e+01,5.160521739130435037e+01
5.899509803921569073e+01,-5.503921568627451677e+01,3.812091503267973280e+01
4.987783595113438651e+01,-5.872251308900523270e+01,2.970331588132634693e+01
4.690274314214462947e+01,-6.248379052369077158e+01,3.852369077306732947e+01
4.450632911392403912e+01,-6.869303797468353423e+01,4.953164556962025245e+01
3.627192982456139703e+01,-7.361403508771930149e+01,5.146198830409356617e+01
3.338858695652174902e+01,-6.596467391304348382e+01,5.017934782608695343e+01
3.056200527704486092e+01,-6.892348284960422689e+01,3.840369393139842202e+01
3.394623655913977700e+01,-8.032526881720430367e+01,4.009408602150537604e+01
4.442619047619047024e+01,-7.579761904761905100e+01,3.982380952380952976e+01
4.704461942257216833e+01,-6.649081364829396534e+01,4.077427821522309159e+01
5.168994413407821753e+01,-6.506703910614524489e+01,3.274022346368714409e+01
4.182460136674259843e+01,-5.946697038724373385e+01,2.599088838268792756e+01
4.781965174129354068e+01,-5.476865671641790811e+01,2.007089552238805652e+01
4.579417122040072741e+01,-5.715300546448087005e+01,1.430965391621128902e+01
5.174031890660592126e+01,-6.115489749430524569e+01,2.129384965831435750e+01
5.654098360655737565e+01,-6.738114754098360493e+01,2.347950819672131217e+01
4.702286585365854421e+01,-7.262804878048780211e+01,2.077743902439024737e+01
4.762475049900200474e+01,-7.789820359281436879e+01,2.819161676646706383e+01
3.619306930693068125e+01,-8.462871287128712083e+01,3.085891089108910990e+01
3.358495821727018438e+01,-7.416991643454039718e+01,2.778272980501392908e+01
3.879205607476635009e+01,-8.382943925233644222e+01,2.103738317757009213e+01
1.664444444444444571e+01,-7.667301587301587062e+01,3.288571428571428612e+01
2.043408360128617574e+01,-6.800000000000000000e+01,2.400643086816720029e+01
2.070140845070422131e+01,-6.180845070422535059e+01,1.406197183098591097e+01
1.863478260869565872e+01,-5.805652173913043157e+01,1.300434782608695627e+01
1.155580357142856940e+01,-5.716294642857143060e+01,1.499107142857143060e+01
1.772323232323232389e+01,-6.048484848484848442e+01,2.486464646464646933e+01
1.555384615384615188e+01,-6.813269230769230944e+01,3.560961538461538112e+01
9.356655290102395384e+00,-6.760238907849829104e+01,2.660580204778156599e+01
5.584867075664618596e+00,-6.102453987730061158e+01,1.857055214723926895e+01
5.469064748201432735e+00,-5.763741007194244048e+01,2.893812949640287968e+01
4.222900763358779841e+00,-6.689160305343511936e+01,3.613740458015267620e+01
1.277971014492753454e+01,-7.502028985507246261e+01,4.253333333333333144e+01
4.089193825042883645e+00,-7.202744425385935756e+01,4.715951972555745897e+01
7.299765807962529607e+00,-6.503044496487119375e+01,5.898126463700234012e+01
9.336426914153136636e+00,-6.003712296983758279e+01,5.550116009280742446e+01
7.951351351351348740e+00,-6.001621621621622182e+01,4.577837837837837753e+01
1.002923076923076451e+01,-5.404000000000000625e+01,3.773846153846153584e+01
9.968067226890752863e+00,-4.818823529411764639e+01,3.944705882352941728e+01
6.569558101472992462e+00,-4.133551554828150643e+01,4.277086743044189632e+01
9.449019607843140989e+00,-4.554705882352941160e+01,4.963333333333333997e+01
4.914070891514498385e+00,-5.145757250268528082e+01,5.240816326530612912e+01
6.363821138211378070e+00,-5.346544715447154772e+01,6.523780487804879158e+01
1.158173076923077360e+01,-4.636538461538461320e+01,7.028365384615383959e+01
1.268571428571428328e+01,-6.590000000000000568e+01,1.863214285714285268e+01
5.191256830601091110e+00,-7.020218579234972367e+01,2.108743169398907469e+01
1.200000000000000000e+01,-7.413452914798206450e+01,2.841704035874440137e+01
5.480000000000003979e+00,-7.953777777777777658e+01,3.590666666666666629e+01
4.079999999999998295e+00,-7.624000000000000909e+01,2.385999999999999943e+01
3.680000000000006821e+00,-8.315999999999999659e+01,2.484571428571427987e+01
3.960893854748604781e+00,-9.041340782122904329e+01,2.435754189944134396e+01
3.907051282051284602e+00,-9.646794871794871540e+01,1.914102564102563520e+01
1.402307692307692832e+01,-6.543461538461538396e+01,1.005769230769230660e+01
1.235233160621761783e+01,-7.134196891191709256e+01,9.777202072538855759e+00
4.405555555555551450e+00,-7.221111111111110858e+01,1.371111111111110858e+01
6.814814814814809552e+00,-7.966049382716049365e+01,1.266049382716049365e+01
1.112313432835820493e+01,-7.742537313432836754e+01,9.541044776119406379e+00
2.678571428571430602e+00,-7.850000000000000000e+01,6.098214285714291805e+00
2.191709844559582621e+00,-8.910362694300518172e+01,5.772020725388600226e+00
3.779783393501801925e+00,-9.737906137184114641e+01,-3.148014440433215100e+00
1.919886363636364024e+01,-9.273579545454545325e+01,2.886931818181818699e+01
1.097208121827411276e+01,-1.013908629441624356e+02,1.731472081218274184e+01
1.806601466992664484e+01,-1.030342298288508545e+02,7.682151589242053547e+00
1.126376146788990695e+01,-1.035114678899082605e+02,-1.415137614678897648e+00
1.285821697099892447e+01,-9.863802363050483279e+01,-1.393340494092373660e+01
3.634684684684685863e+01,-9.265315315315315559e+01,3.864864864864870242e+00
3.270498915401302042e+01,-9.113882863340563745e+01,9.737527114967463149e+00
2.617753623188406209e+01,-9.717028985507246830e+01,1.937318840579709445e+01
2.886363636363635976e+01,-8.772192513368983668e+01,2.344652406417112900e+01
3.943999999999999773e+01,-8.658500000000000796e+01,1.532999999999999829e+01
3.661790393013100697e+01,-7.977729257641921379e+01,9.320960698689958690e+00
4.366004415011036599e+01,-8.406622516556291203e+01,7.373068432671075811e+00
3.763793103448276156e+01,-9.120402298850575562e+01,-1.170977011494252906e+01
2.889807162534435747e+01,-9.761983471074380248e+01,-1.102479338842974954e+01
1.980524344569288075e+01,-9.209737827715355252e+01,-1.853558052434456727e+01
2.688685015290519686e+01,-8.210091743119266994e+01,-1.699082568807339300e+01
4.002231237322516222e+01,-8.323326572008113544e+01,-1.861054766734280008e+01
4.702067183462531830e+01,-8.298191214470284649e+01,-9.573643410852710645e+00
5.272888015717092003e+01,-7.434577603143418401e+01,3.011787819253441967e+00
4.784435797665369705e+01,-7.536186770428015791e+01,1.618093385214007185e+01
4.835283363802560075e+01,-6.919012797074954335e+01,6.425959780621568029e+00
4.639191564147628810e+01,-6.791739894551845680e+01,-4.209138840070295373e+00
5.113529411764704946e+01,-7.389852941176471290e+01,-1.339117647058823479e+01
-1.000000000000000000e+00,-9.533333333333334281e+01,-1.333333333333333570e+01
2.795857988165678876e+00,-8.758875739644969372e+01,-1.107100591715976634e+01
7.162280701754383472e+00,-8.153070175438597289e+01,-1.391228070175438347e+01
2.244383057090239220e+01,-7.493922651933701218e+01,-8.697974217311227108e+00
1.007725321888412395e+01,-7.310300429184549387e+01,-9.562231759656654617e+00
3.032710280373834166e+00,-7.220560747663552092e+01,2.102803738317760462e+00
6.023255813953483084e+00,-6.278073089700995979e+01,5.986710963455152523e+00
1.080722891566264821e+01,-6.518875502008032186e+01,-3.550200803212845813e+00
1.907246376811593791e+01,-6.410434782608695059e+01,-8.463768115942031045e+00
